Format Version,1.22,Take Name,Right_Ref_Refl,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2018-08-05 08.08.13.335 AM,Total Frames in Take,2090,Total Exported Frames,2090,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
837,2.325000,-0.018961,-0.080117,-0.169631,-0.982063,-0.254088,0.252733,2.662766,0.000000,-0.276947,0.245775,2.776444,0.884876,-0.268819,0.244825,2.670793,0.836509,-0.300042,0.255300,2.528633,0.900548,-0.170546,0.265033,2.675195,0.842590,-0.276947,0.245775,2.776444,-0.268819,0.244825,2.670793,-0.300042,0.255300,2.528633,-0.170546,0.265033,2.675195,-0.283110,0.236374,2.775156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,2.327778,-0.019315,-0.080601,-0.165122,-0.982784,-0.253927,0.252458,2.662807,0.000000,-0.276720,0.245734,2.776512,0.884876,-0.268720,0.244686,2.670852,0.836509,-0.300007,0.255416,2.528726,0.900548,-0.170262,0.263997,2.675139,0.842590,-0.276720,0.245734,2.776512,-0.268720,0.244686,2.670852,-0.300007,0.255416,2.528726,-0.170262,0.263997,2.675139,-0.283146,0.236491,2.775147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.160570,0.261153,2.675286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,2.330556,-0.018493,-0.079899,-0.169078,-0.982185,-0.254132,0.252774,2.662749,0.000000,-0.277064,0.245947,2.776420,0.884876,-0.268875,0.244889,2.670774,0.836509,-0.300004,0.255264,2.528587,0.900548,-0.170583,0.264997,2.675215,0.842590,-0.277064,0.245947,2.776420,-0.268875,0.244889,2.670774,-0.300004,0.255264,2.528587,-0.170583,0.264997,2.675215,-0.283132,0.236444,2.775123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,2.333333,-0.018236,-0.080255,-0.164743,-0.982897,-0.254019,0.252394,2.662709,0.000000,-0.276935,0.245919,2.776404,0.884876,-0.268826,0.244648,2.670754,0.836509,-0.299958,0.255103,2.528574,0.900548,-0.170359,0.263906,2.675104,0.842590,-0.276935,0.245919,2.776404,-0.268826,0.244648,2.670754,-0.299958,0.255103,2.528574,-0.170359,0.263906,2.675104,-0.283127,0.236465,2.775131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,2.336111,-0.017784,-0.079776,-0.170099,-0.982032,-0.254084,0.252675,2.662747,0.000000,-0.277058,0.245933,2.776414,0.884876,-0.268814,0.244768,2.670774,0.836509,-0.299895,0.254907,2.528559,0.900548,-0.170568,0.265094,2.675240,0.842590,-0.277058,0.245933,2.776414,-0.268814,0.244768,2.670774,-0.299895,0.254907,2.528559,-0.170568,0.265094,2.675240,-0.283098,0.236303,2.775195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,2.338889,-0.018765,-0.080029,-0.170577,-0.981910,-0.254078,0.252644,2.662838,0.000000,-0.276952,0.245665,2.776511,0.884876,-0.268795,0.244709,2.670862,0.836509,-0.300003,0.255096,2.528693,0.900548,-0.170563,0.265109,2.675285,0.842590,-0.276952,0.245665,2.776511,-0.268795,0.244709,2.670862,-0.300003,0.255096,2.528693,-0.170563,0.265109,2.675285,-0.283116,0.236447,2.775183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,2.341667,-0.018011,-0.080141,-0.169864,-0.982038,-0.254079,0.252654,2.662723,0.000000,-0.276966,0.245890,2.776407,0.884876,-0.268807,0.244751,2.670760,0.836509,-0.299997,0.254946,2.528573,0.900548,-0.170548,0.265028,2.675152,0.842590,-0.276966,0.245890,2.776407,-0.268807,0.244751,2.670760,-0.299997,0.254946,2.528573,-0.170548,0.265028,2.675152,-0.283155,0.236416,2.775194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,2.344444,-0.017759,-0.079874,-0.169713,-0.982091,-0.254123,0.252623,2.662787,0.000000,-0.277080,0.245915,2.776460,0.884876,-0.268858,0.244728,2.670818,0.836509,-0.299957,0.254871,2.528608,0.900548,-0.170595,0.264979,2.675263,0.842590,-0.277080,0.245915,2.776460,-0.268858,0.244728,2.670818,-0.299957,0.254871,2.528608,-0.170595,0.264979,2.675263,-0.283108,0.236473,2.775180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,2.347222,-0.014605,-0.078310,-0.170953,-0.982054,-0.253886,0.252376,2.662713,0.000000,-0.277301,0.246222,2.776325,0.884876,-0.268632,0.244482,2.670726,0.836509,-0.299165,0.253757,2.528334,0.900548,-0.170448,0.265043,2.675469,0.842590,-0.277301,0.246222,2.776325,-0.268632,0.244482,2.670726,-0.299165,0.253757,2.528334,-0.170448,0.265043,2.675469,-0.283082,0.236544,2.775171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,2.350000,-0.013068,-0.078002,-0.170452,-0.982187,-0.253843,0.252495,2.662629,0.000000,-0.277391,0.246700,2.776232,0.884876,-0.268604,0.244637,2.670649,0.836509,-0.298967,0.253510,2.528195,0.900548,-0.170408,0.265134,2.675442,0.842590,-0.277391,0.246700,2.776232,-0.268604,0.244637,2.670649,-0.298967,0.253510,2.528195,-0.170408,0.265134,2.675442,-0.283136,0.236414,2.775103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,2.352778,-0.013094,-0.078240,-0.169813,-0.982278,-0.253858,0.252547,2.662620,0.000000,-0.277360,0.246797,2.776234,0.884876,-0.268626,0.244709,2.670647,0.836509,-0.299046,0.253603,2.528207,0.900548,-0.170402,0.265080,2.675391,0.842590,-0.277360,0.246797,2.776234,-0.268626,0.244709,2.670647,-0.299046,0.253603,2.528207,-0.170402,0.265080,2.675391,-0.282821,0.237901,2.774738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,2.355556,-0.013261,-0.078223,-0.165118,-0.983078,-0.253811,0.252269,2.662601,0.000000,-0.277363,0.246791,2.776218,0.884876,-0.268652,0.244575,2.670632,0.836509,-0.298990,0.253698,2.528188,0.900548,-0.170239,0.264013,2.675365,0.842590,-0.277363,0.246791,2.776218,-0.268652,0.244575,2.670632,-0.298990,0.253698,2.528188,-0.170239,0.264013,2.675365,-0.283062,0.236515,2.775134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,2.358333,-0.013000,-0.077999,-0.169903,-0.982283,-0.253891,0.252525,2.662604,0.000000,-0.277449,0.246781,2.776207,0.884876,-0.268661,0.244685,2.670625,0.836509,-0.299011,0.253560,2.528168,0.900548,-0.170443,0.265074,2.675417,0.842590,-0.277449,0.246781,2.776207,-0.268661,0.244685,2.670625,-0.299011,0.253560,2.528168,-0.170443,0.265074,2.675417,-0.283099,0.236590,2.775097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,2.361111,-0.013256,-0.077974,-0.170580,-0.982165,-0.253890,0.252516,2.662648,0.000000,-0.277436,0.246670,2.776248,0.884876,-0.268649,0.244652,2.670664,0.836509,-0.299016,0.253575,2.528214,0.900548,-0.170458,0.265169,2.675465,0.842590,-0.277436,0.246670,2.776248,-0.268649,0.244652,2.670664,-0.299016,0.253575,2.528214,-0.170458,0.265169,2.675465,-0.283108,0.236486,2.775142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,2.363889,-0.013214,-0.078048,-0.170047,-0.982252,-0.253828,0.252519,2.662597,0.000000,-0.277365,0.246720,2.776201,0.884876,-0.268595,0.244671,2.670617,0.836509,-0.298971,0.253599,2.528169,0.900548,-0.170382,0.265085,2.675401,0.842590,-0.277365,0.246720,2.776201,-0.268595,0.244671,2.670617,-0.298971,0.253599,2.528169,-0.170382,0.265085,2.675401,-0.283192,0.236565,2.775144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,2.366667,-0.013460,-0.078124,-0.170049,-0.982242,-0.253906,0.252535,2.662637,0.000000,-0.277417,0.246685,2.776244,0.884876,-0.268671,0.244685,2.670656,0.836509,-0.299080,0.253679,2.528220,0.900548,-0.170456,0.265093,2.675426,0.842590,-0.277417,0.246685,2.776244,-0.268671,0.244685,2.670656,-0.299080,0.253679,2.528220,-0.170456,0.265093,2.675426,-0.283089,0.236349,2.775130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,2.369444,-0.013225,-0.078154,-0.170185,-0.982219,-0.253809,0.252523,2.662673,0.000000,-0.277321,0.246716,2.776282,0.884876,-0.268572,0.244671,2.670696,0.836509,-0.298981,0.253591,2.528254,0.900548,-0.170364,0.265112,2.675459,0.842590,-0.277321,0.246716,2.776282,-0.268572,0.244671,2.670696,-0.298981,0.253591,2.528254,-0.170364,0.265112,2.675459,-0.283146,0.236494,2.775146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,2.372222,-0.013924,-0.078430,-0.170394,-0.982151,-0.253779,0.252477,2.662692,0.000000,-0.277199,0.246514,2.776312,0.884876,-0.268532,0.244610,2.670717,0.836509,-0.299056,0.253707,2.528311,0.900548,-0.170327,0.265078,2.675429,0.842590,-0.277199,0.246514,2.776312,-0.268532,0.244610,2.670717,-0.299056,0.253707,2.528311,-0.170327,0.265078,2.675429,-0.283132,0.236374,2.775165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,2.375000,-0.013256,-0.078076,-0.170845,-0.982110,-0.253896,0.252516,2.662647,0.000000,-0.277416,0.246657,2.776253,0.884876,-0.268650,0.244644,2.670667,0.836509,-0.299050,0.253551,2.528223,0.900548,-0.170469,0.265214,2.675448,0.842590,-0.277416,0.246657,2.776253,-0.268650,0.244644,2.670667,-0.299050,0.253551,2.528223,-0.170469,0.265214,2.675448,-0.283164,0.236357,2.775179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,2.377778,-0.013567,-0.078441,-0.165704,-0.982957,-0.253759,0.252275,2.662680,0.000000,-0.277244,0.246699,2.776306,0.884876,-0.268587,0.244559,2.670714,0.836509,-0.299011,0.253735,2.528292,0.900548,-0.170193,0.264106,2.675407,0.842590,-0.277244,0.246699,2.776306,-0.268587,0.244559,2.670714,-0.299011,0.253735,2.528292,-0.170193,0.264106,2.675407,-0.283125,0.236446,2.775117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,2.380556,-0.014678,-0.078416,-0.171167,-0.982007,-0.253786,0.252378,2.662693,0.000000,-0.277171,0.246198,2.776309,0.884876,-0.268526,0.244477,2.670708,0.836509,-0.299097,0.253760,2.528324,0.900548,-0.170350,0.265079,2.675431,0.842590,-0.277171,0.246198,2.776309,-0.268526,0.244477,2.670708,-0.299097,0.253760,2.528324,-0.170350,0.265079,2.675431,-0.283163,0.236302,2.775140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,2.383333,-0.015015,-0.078687,-0.171780,-0.981873,-0.253795,0.252359,2.662744,0.000000,-0.277098,0.246075,2.776371,0.884876,-0.268520,0.244435,2.670763,0.836509,-0.299194,0.253776,2.528406,0.900548,-0.170366,0.265152,2.675437,0.842590,-0.277098,0.246075,2.776371,-0.268520,0.244435,2.670763,-0.299194,0.253776,2.528406,-0.170366,0.265152,2.675437,-0.283151,0.236505,2.775144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,2.386111,-0.015061,-0.078292,-0.172131,-0.981842,-0.253812,0.252414,2.662777,0.000000,-0.277199,0.246082,2.776384,0.884876,-0.268539,0.244477,2.670783,0.836509,-0.299110,0.253838,2.528404,0.900548,-0.170402,0.265260,2.675537,0.842590,-0.277199,0.246082,2.776384,-0.268539,0.244477,2.670783,-0.299110,0.253838,2.528404,-0.170402,0.265260,2.675537,-0.283110,0.236343,2.775183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,2.388889,-0.014487,-0.078488,-0.171043,-0.982025,-0.253812,0.252442,2.662694,0.000000,-0.277190,0.246315,2.776314,0.884876,-0.268554,0.244547,2.670713,0.836509,-0.299133,0.253777,2.528328,0.900548,-0.170372,0.265130,2.675421,0.842590,-0.277190,0.246315,2.776314,-0.268554,0.244547,2.670713,-0.299133,0.253777,2.528328,-0.170372,0.265130,2.675421,-0.283099,0.236524,2.775134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,2.391667,-0.014956,-0.078487,-0.171865,-0.981875,-0.253836,0.252429,2.662720,0.000000,-0.277186,0.246144,2.776337,0.884876,-0.268564,0.244502,2.670733,0.836509,-0.299180,0.253833,2.528363,0.900548,-0.170414,0.265236,2.675447,0.842590,-0.277186,0.246144,2.776337,-0.268564,0.244502,2.670733,-0.299180,0.253833,2.528363,-0.170414,0.265236,2.675447,-0.283077,0.236513,2.775112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,2.394444,-0.015434,-0.078880,-0.171579,-0.981886,-0.253726,0.252342,2.662730,0.000000,-0.276972,0.245986,2.776365,0.884876,-0.268451,0.244419,2.670752,0.836509,-0.299196,0.253877,2.528417,0.900548,-0.170284,0.265087,2.675388,0.842590,-0.276972,0.245986,2.776365,-0.268451,0.244419,2.670752,-0.299196,0.253877,2.528417,-0.170284,0.265087,2.675388,-0.283137,0.236391,2.775139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,2.397222,-0.014794,-0.078179,-0.180057,-0.980433,-0.254198,0.252783,2.662702,0.000000,-0.277516,0.245984,2.776296,0.884876,-0.268797,0.244604,2.670696,0.836509,-0.299469,0.253585,2.528315,0.900548,-0.171009,0.266959,2.675500,0.842590,-0.277516,0.245984,2.776296,-0.268797,0.244604,2.670696,-0.299469,0.253585,2.528315,-0.171009,0.266959,2.675500,-0.283095,0.236386,2.775160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,2.400000,-0.014142,-0.078977,-0.172349,-0.981763,-0.254246,0.252374,2.662483,0.000000,-0.277511,0.246254,2.776126,0.884876,-0.268959,0.244444,2.670520,0.836509,-0.299684,0.253500,2.528154,0.900548,-0.170830,0.265297,2.675130,0.842590,-0.277511,0.246254,2.776126,-0.268959,0.244444,2.670520,-0.299684,0.253500,2.528154,-0.170830,0.265297,2.675130,-0.283111,0.236497,2.775142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,2.402778,-0.017619,-0.079804,-0.169472,-0.982141,-0.254190,0.252680,2.662648,0.000000,-0.277172,0.246016,2.776319,0.884876,-0.268930,0.244794,2.670679,0.836509,-0.299999,0.254910,2.528459,0.900548,-0.170659,0.265000,2.675135,0.842590,-0.277172,0.246016,2.776319,-0.268930,0.244794,2.670679,-0.299999,0.254910,2.528459,-0.170659,0.265000,2.675135,-0.283127,0.236579,2.775115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,2.405556,-0.018345,-0.079616,-0.170501,-0.981964,-0.254262,0.252596,2.662700,0.000000,-0.277246,0.245698,2.776357,0.884876,-0.268988,0.244668,2.670716,0.836509,-0.300058,0.254959,2.528510,0.900548,-0.170757,0.265060,2.675219,0.842590,-0.277246,0.245698,2.776357,-0.268988,0.244668,2.670716,-0.300058,0.254959,2.528510,-0.170757,0.265060,2.675219,-0.283089,0.236215,2.775177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,2.408333,-0.017732,-0.079854,-0.169729,-0.982090,-0.254165,0.252730,2.662712,0.000000,-0.277128,0.246026,2.776385,0.884876,-0.268900,0.244835,2.670743,0.836509,-0.299993,0.254970,2.528531,0.900548,-0.170639,0.265090,2.675191,0.842590,-0.277128,0.246026,2.776385,-0.268900,0.244835,2.670743,-0.299993,0.254970,2.528531,-0.170639,0.265090,2.675191,-0.283114,0.236533,2.775134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,2.411111,-0.018161,-0.080216,-0.165616,-0.982755,-0.253962,0.252368,2.662744,0.000000,-0.276878,0.245851,2.776437,0.884876,-0.268755,0.244596,2.670788,0.836509,-0.299890,0.254996,2.528604,0.900548,-0.170324,0.264028,2.675148,0.842590,-0.276878,0.245851,2.776437,-0.268755,0.244596,2.670788,-0.299890,0.254996,2.528604,-0.170324,0.264028,2.675148,-0.283141,0.236393,2.775201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,2.413889,-0.017824,-0.079889,-0.169487,-0.982127,-0.254174,0.252736,2.662679,0.000000,-0.277129,0.246029,2.776353,0.884876,-0.268912,0.244847,2.670711,0.836509,-0.300015,0.255016,2.528503,0.900548,-0.170640,0.265052,2.675151,0.842590,-0.277129,0.246029,2.776353,-0.268912,0.244847,2.670711,-0.300015,0.255016,2.528503,-0.170640,0.265052,2.675151,-0.283122,0.236372,2.775126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,2.416667,-0.018329,-0.080028,-0.169807,-0.982051,-0.254100,0.252773,2.662746,0.000000,-0.277000,0.245939,2.776423,0.884876,-0.268830,0.244867,2.670776,0.836509,-0.300002,0.255160,2.528592,0.900548,-0.170567,0.265125,2.675193,0.842590,-0.277000,0.245939,2.776423,-0.268830,0.244867,2.670776,-0.300002,0.255160,2.528592,-0.170567,0.265125,2.675193,-0.283123,0.236476,2.775150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,2.419444,-0.017458,-0.079943,-0.164219,-0.983024,-0.254009,0.252415,2.662647,0.000000,-0.277029,0.246135,2.776332,0.884876,-0.268829,0.244696,2.670692,0.836509,-0.299828,0.254965,2.528468,0.900548,-0.170349,0.263866,2.675098,0.842590,-0.277029,0.246135,2.776332,-0.268829,0.244696,2.670692,-0.299828,0.254965,2.528468,-0.170349,0.263866,2.675098,-0.283125,0.236522,2.775147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.160582,0.261202,2.675299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,2.422222,-0.018054,-0.079935,-0.170161,-0.982003,-0.254155,0.252673,2.662698,0.000000,-0.277082,0.245873,2.776371,0.884876,-0.268882,0.244760,2.670727,0.836509,-0.300021,0.254965,2.528530,0.900548,-0.170636,0.265093,2.675163,0.842590,-0.277082,0.245873,2.776371,-0.268882,0.244760,2.670727,-0.300021,0.254965,2.528530,-0.170636,0.265093,2.675163,-0.283107,0.236413,2.775109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,2.425000,-0.017535,-0.079698,-0.169992,-0.982061,-0.254149,0.252714,2.662703,0.000000,-0.277151,0.246030,2.776368,0.884876,-0.268882,0.244813,2.670730,0.836509,-0.299927,0.254889,2.528503,0.900548,-0.170634,0.265123,2.675210,0.842590,-0.277151,0.246030,2.776368,-0.268882,0.244813,2.670730,-0.299927,0.254889,2.528503,-0.170634,0.265123,2.675210,-0.283140,0.236464,2.775129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,2.427778,-0.018036,-0.080232,-0.164503,-0.982943,-0.253896,0.252427,2.662693,0.000000,-0.276826,0.246011,2.776388,0.884876,-0.268706,0.244692,2.670740,0.836509,-0.299818,0.255100,2.528551,0.900548,-0.170232,0.263907,2.675092,0.842590,-0.276826,0.246011,2.776388,-0.268706,0.244692,2.670740,-0.299818,0.255100,2.528551,-0.170232,0.263907,2.675092,-0.283114,0.236453,2.775114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.160594,0.261065,2.675317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,2.430556,-0.018014,-0.080269,-0.164715,-0.982905,-0.253898,0.252345,2.662694,0.000000,-0.276819,0.245922,2.776390,0.884876,-0.268705,0.244603,2.670742,0.836509,-0.299830,0.254995,2.528555,0.900548,-0.170239,0.263861,2.675087,0.842590,-0.276819,0.245922,2.776390,-0.268705,0.244603,2.670742,-0.299830,0.254995,2.528555,-0.170239,0.263861,2.675087,-0.283092,0.236402,2.775162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.160562,0.261253,2.675335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,2.433333,-0.015242,-0.078699,-0.172464,-0.981749,-0.253798,0.252362,2.662772,0.000000,-0.277081,0.245984,2.776397,0.884876,-0.268512,0.244413,2.670788,0.836509,-0.299213,0.253792,2.528439,0.900548,-0.170385,0.265261,2.675463,0.842590,-0.277081,0.245984,2.776397,-0.268512,0.244413,2.670788,-0.299213,0.253792,2.528439,-0.170385,0.265261,2.675463,-0.283117,0.236594,2.775154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,2.436111,-0.014565,-0.078391,-0.171673,-0.981922,-0.253812,0.252365,2.662731,0.000000,-0.277201,0.246175,2.776346,0.884876,-0.268545,0.244449,2.670746,0.836509,-0.299112,0.253681,2.528358,0.900548,-0.170390,0.265154,2.675476,0.842590,-0.277201,0.246175,2.776346,-0.268545,0.244449,2.670746,-0.299112,0.253681,2.528358,-0.170390,0.265154,2.675476,-0.283125,0.236463,2.775105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,2.438889,-0.015424,-0.078800,-0.171941,-0.981830,-0.253786,0.252323,2.662752,0.000000,-0.277047,0.245942,2.776382,0.884876,-0.268507,0.244388,2.670771,0.836509,-0.299236,0.253833,2.528432,0.900548,-0.170356,0.265128,2.675424,0.842590,-0.277047,0.245942,2.776382,-0.268507,0.244388,2.670771,-0.299236,0.253833,2.528432,-0.170356,0.265128,2.675424,-0.283085,0.236382,2.775169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,2.441667,-0.015182,-0.078743,-0.171895,-0.981846,-0.253698,0.252366,2.662755,0.000000,-0.276981,0.246039,2.776383,0.884876,-0.268420,0.244436,2.670774,0.836509,-0.299121,0.253817,2.528425,0.900548,-0.170269,0.265172,2.675437,0.842590,-0.276981,0.246039,2.776383,-0.268420,0.244436,2.670774,-0.299121,0.253817,2.528425,-0.170269,0.265172,2.675437,-0.283064,0.236497,2.775140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,2.444444,-0.014848,-0.078643,-0.171755,-0.981884,-0.253788,0.252350,2.662754,0.000000,-0.277108,0.246102,2.776380,0.884876,-0.268515,0.244428,2.670774,0.836509,-0.299168,0.253725,2.528409,0.900548,-0.170361,0.265144,2.675455,0.842590,-0.277108,0.246102,2.776380,-0.268515,0.244428,2.670774,-0.299168,0.253725,2.528409,-0.170361,0.265144,2.675455,-0.283069,0.236515,2.775160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
